Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Walking duration (ms),Running duration (ms),Calisthenics duration (ms)
2023-08-10,78,1483.2933883735113,3668.378308764342,13.0,13,0.43581407886720946,1.330825018575671,0.252166805396716,6181,,,,,4605409,,
2023-08-11,88,1489.2641284379094,4276.941396138008,26.0,26,0.6089027191016825,1.4845696427726707,0.24992826996617648,7011,,,,,4762056,,
2023-08-12,104,1509.5679576846594,3306.5100079112967,25.0,25,0.5117286866218732,1.6595265375506019,0.25749610633066494,5901,,,,1248620,3954249,,
2023-08-13,36,1396.37940406766,1392.2091448635663,,,0.3563335314478576,1.2433381363256775,0.24910205946081848,2552,,,,,2325207,,
2023-08-14,94,1483.2731365663803,4907.864275541074,28.0,28,0.594730284578718,1.9304239887803436,0.2492583848855211,7818,,,,,4604878,,
2023-08-15,49,1419.5970939526835,2178.2514080897317,,,0.4832929464506159,1.3191515834978016,0.2511779113160074,3768,,,,,2934327,,
2023-08-16,79,1492.0896492674294,3800.346976499331,14.0,14,0.6107084774635633,1.2718030811739152,0.2511779113160074,6123,,,,,4836182,,
2023-08-17,108,1526.6206849183643,5267.291307430434,22.0,22,0.5196853770122347,1.649294047245219,0.2612250277686477,8743,,,,,5742109,,
2023-08-18,93,1484.3843679424756,4264.049615504541,18.0,17,0.5164463402681145,2.0340070733184508,0.2511779113160074,7026,,,,,4634033,,
2023-08-19,34,1367.5976347338608,1270.9120812091153,,,0.36563999410772186,1.070443372467334,0.2612250277686477,2696,,,,,1570114,,
2023-08-20,32,1330.2068006148218,1096.542289641162,,,0.3177974175530328,0.7053781172944443,0.2612250277686477,2131,,,,,589158,,
2023-08-21,152,1626.547136059879,7047.987963260116,38.0,38,0.5950974336720325,1.4070572529692333,0.2511779113160074,11592,,,,,8363695,,
2023-08-22,79,1493.4070632945009,3488.7727923854122,24.0,24,0.599806780450337,1.4080436117106339,0.2511779113160074,5747,,,,575402,4253030,,
2023-08-23,125,1537.826310474208,5238.688564280002,17.0,17,0.41475218395392643,1.3920917543840254,0.2615737775469065,8805,,,,,6036090,,
2023-08-24,130,1570.797125586164,5648.709608012285,13.0,13,0.5951542091630476,2.198119122425439,0.2511779113160074,9735,,,,,6900463,,
2023-08-25,117,1491.320050519598,5471.379748089314,22.0,22,0.4903630005930156,1.639006768705422,0.29136637712656854,9034,,,,,4336649,203083,
2023-08-26,118,1537.4139589033257,3916.3551355090462,35.0,35,0.580411574060813,1.4468293615717949,0.2670458563803707,7028,,,,1125129,4817410,,
2023-08-27,91,1478.139703545605,3283.5912841868876,3.0,3,0.4725920926175307,1.7511446277376657,0.2511779113160074,6089,,,,,4470202,,
2023-08-28,50,1445.8788201713182,2058.8023292321463,1.0,1,0.4861027312036045,1.3151173486075503,0.2511779113160074,3588,,,,,3623834,,
2023-08-29,21,1360.1783702842476,1083.5570073785573,1.0,1,0.3943527009769892,1.3787239871673511,0.2511779113160074,2032,,,,,1375467,,
2023-08-30,79,1461.3061914989555,3870.089411536792,18.0,18,0.5271089882443292,1.4450764333419932,0.2612250277686477,6277,,,,,4028571,,
2023-08-31,69,1440.5811897582735,2851.0031041240754,13.0,13,0.5739126088714511,1.3111432417101618,0.25484615137365857,4691,,,,,3484849,,
2023-09-01,98,1521.612550393759,4870.029264879918,29.0,29,0.590402473722319,1.764757562361821,0.24992826996617648,7973,,,,,5605334,,
2023-09-02,4,1311.979164185374,159.14632460982227,,,0.28341046993748675,0.5155719241893923,0.2511779113160074,405,,,,,110953,,
2023-09-03,7,1307.7499927282333,317.6898222324861,,,0.3039812630805316,0.7144616193582849,0.2612250277686477,647,,,,,,,
2023-09-04,149,1558.0987222260621,6826.097144996235,40.0,40,0.612157758673125,2.433352987685329,0.2511779113160074,10917,,,,,6567940,,
2023-09-05,62,1447.1241117617246,3581.290058386081,26.0,26,0.4514159739346186,1.4539844287248622,0.271272144221288,5658,,,,,3656505,,
2023-09-06,22,1334.1504192105972,969.9603389876116,,,0.3243064522373883,1.1252567271237348,0.2511779113160074,1660,,,,,692620,,
2023-09-07,88,1448.771061493786,3344.7313614097416,5.0,5,0.49073620192648093,1.9423201956134384,0.2511779113160074,5502,,,,,3699710,,
2023-09-08,65,1439.459217891699,3430.53212235639,22.0,21,0.5280418108363961,1.6247174389321302,0.2612250277686477,5389,,,,,3455413,,
2023-09-09,5,1318.7802804766422,59.67987172868335,3.0,3,0.30141349700862463,0.30141349700862463,0.30141349700862463,227,,,,220015,53188,,
2023-09-10,,1307.7499927282333,3.0141349357920886,,,,,,80,,,,,,,
2023-09-11,120,1526.975030733606,5530.670684276695,22.0,22,0.6058509122243879,1.379533203593748,0.2612250277686477,9097,,,,,5751405,,
2023-09-12,97,1509.7186987086611,4340.601095723027,21.0,21,0.67529799073507,1.4017810765274232,0.2612250277686477,6961,,,,,5298682,,
2023-09-13,157,1608.62636159014,7082.099231510048,24.0,24,0.589944592160604,1.489233226402733,0.2511779113160074,11831,,,,,7733858,67653,
2023-09-14,162,1624.606945292685,7150.976561070724,19.0,19,0.48207552734063847,1.5109308514054407,0.2511779113160074,11903,,,,,7970924,144839,
2023-09-15,127,1631.8085462653837,5452.202719750788,5.0,5,0.5625155854432599,1.4625610723756075,0.2511779113160074,9177,,,,,8501730,,
2023-09-16,170,1688.681667960291,8308.997391905283,39.0,39,0.8061280383005411,1.6837202075383504,0.24919160644306704,13504,,,,,9993805,,
2023-09-17,87,1459.136722018553,3442.2442336800204,,,0.503824454156609,1.4050603840056095,0.2511779113160074,6150,,,,,3808743,69022,
2023-09-18,128,1611.9189001446505,5174.821914979371,7.0,7,0.501240970605518,1.360538989743748,0.2511779113160074,8885,,,,,7979920,,
2023-09-19,84,1462.3640973106567,3495.2135278194696,9.0,9,0.6042937730587986,1.3056852348301728,0.24669260647637678,5964,,,,,4056327,,
2023-09-20,75,1448.2140786392254,2909.4283686739013,7.0,7,0.5191993360376255,1.3270678655533987,0.25302286573213206,5027,,,,,3685097,,
2023-09-21,61,1435.3533510920463,3135.1777837854165,18.0,18,0.4208999004628268,1.8087109759641176,0.2612250277686477,4972,,,,,3347694,,
2023-09-22,83,1482.9349342736575,4220.076982537216,27.0,27,0.5663374659200231,1.7342841298639857,0.25348229305224235,6975,,,,,4596005,,
2023-09-23,1,1307.7499927282333,59.89034280586991,,,0.39493352738415216,0.6289527153338227,0.2612250277686477,222,,,,,,,
2023-09-24,10,1310.5356954288216,331.83793817107045,,,0.35850684994416115,1.071732163253875,0.2612250277686477,727,,,,,73083,,
2023-09-25,98,1505.6468754961359,4658.8171218216385,25.0,25,0.6183563978802766,1.4007190722220677,0.2612250277686477,7546,,,,,5191856,,
2023-09-26,94,1516.7969097664857,4597.026324940451,18.0,17,0.5601406638554652,1.7183944794099193,0.2511779113160074,7614,,,,,5484383,,
2023-09-27,83,1491.2650341519488,4249.633541553308,26.0,26,0.46974005109946837,1.3386345780798286,0.271272144221288,7045,,,,,4814547,,
2023-09-28,25,1341.8092776122376,600.415679209784,10.0,10,0.3264983515268159,0.8312125236172448,0.2612250277686477,1075,,,,660193,184813,,
2023-09-29,1,1329.0512172332828,43.41922009186625,,,0.6296489529833527,0.8477680308727897,0.3014134886010248,170,,,,,,236764,
2023-09-30,,1307.749992728233,105.4947227527231,,,0.31513218259140297,0.6396042304068092,0.29136637712656854,395,,,,,,,
2023-10-01,23,1347.6672222430307,1053.0970304529344,2.0,2,0.5238436471590461,1.4109261346460709,0.2511779113160074,1973,,,,,1047235,,
2023-10-02,2,1307.7499927282336,198.33007877511946,,,0.3027125629076294,0.793193404155813,0.2511779113160074,540,,,,,,,
2023-10-03,12,1309.039826558217,406.0344031148894,,,0.548364453489495,0.9185158369312185,0.2511779113160074,860,,,,,33839,,
2023-10-04,51,1432.0647409280582,2665.71152968052,10.0,10,0.6343630816659481,1.2940562236024136,0.2813192606739283,4194,,,,,3261418,,
2023-10-05,22,1352.2794831737697,1124.6004898600777,8.0,8,0.5236819117306921,1.2428670603207808,0.29136637712656854,1933,,,,,1168239,,
2023-10-06,40,1362.083139371859,1558.7390322605238,7.0,7,0.802444522145877,1.3305014623059255,0.2813192606739283,2580,,,,,1425440,,
2023-10-07,40,1383.1877605914965,1999.0193194229275,9.0,9,0.5042481490550078,1.260422103569457,0.30141347716179395,3446,,,,,1979122,,
2023-10-08,37,1343.3909399493682,1139.0528780438876,,,0.45004979230983705,1.192146400750565,0.2573007991134265,2022,,,,,935045,,
2023-10-09,30,1352.6100362827779,1234.8937489000803,5.0,5,0.43323295650870447,1.326850415558329,0.30141347428874654,1965,,,,,1176911,,
2023-10-10,44,1396.4663299272806,1806.043337892507,3.0,3,0.4885799301158896,1.2580264412957929,0.271272144221288,3043,,,,,2327488,,
2023-10-11,38,1369.5701551649486,1666.5794242310697,8.0,8,0.4915120708223404,1.3270162276779998,0.2724527676728148,2744,,,,,1621862,,
2023-10-12,85,1470.2704371993184,4088.115079980125,17.0,17,0.5235387715363975,1.4990971153841872,0.2612250277686477,6796,,,,,4263751,,
2023-10-13,82,1484.192166042868,4284.885915532538,24.0,24,0.7568048144068712,2.250118384497344,0.2511779113160074,7066,,,,,4628990,,
2023-10-14,13,1307.7499927282333,449.7089324201796,,,0.31642470109380794,0.6804485351806214,0.29136637712656854,1056,,,,,,,
2023-10-15,20,1333.1510933508516,828.180022747783,2.0,2,0.34608829974895383,1.318693211585005,0.2511779113160074,1525,,,,,666402,,
2023-10-16,119,1501.1475243669713,5616.26455339392,28.0,28,0.6062175156251141,1.5020114271070941,0.28125677763073303,8928,,,,,5073815,,
2023-10-17,50,1401.1460313948821,1842.9336010055779,4.0,4,0.5103085602171028,1.4494749398245668,0.3014134643828344,3026,,,,,2450260,,
2023-10-18,106,1549.6861145812288,5115.826643263135,29.0,29,0.7213927478772147,1.4514376568193104,0.2511779113160074,8242,,,,509579,5800184,,
2023-10-19,107,1550.6552308609344,5128.3495316814415,27.0,27,0.6579811381127487,1.4935753630212887,0.2511779113160074,8420,,,,,6372657,,
2023-10-20,73,1464.4308596312437,4130.636901044511,34.0,34,0.5037406114345657,1.4255734933017887,0.271272144221288,6710,,,,,4110548,,
2023-10-21,21,1323.2774361559736,651.6559731182496,,,0.38745355423956246,0.6698077635093531,0.2612250277686477,1242,,,,,407365,,
2023-10-22,72,1453.4021201334724,3411.7915072329733,3.0,3,0.4111464929585684,1.2009338479169471,0.2511779113160074,5734,,,,,3821207,,
2023-10-23,15,1328.092026132093,582.5136619301398,,,0.48711031571859537,1.0691486233932612,0.2612250277686477,1128,,,,,533676,,
2023-10-24,4,1314.2492092146204,167.4484883655849,,,0.4449001475569295,1.3367261079288308,0.2511779113160074,422,,,,,170508,,
2023-10-25,64,1454.1549480561312,2876.8366727511316,10.0,10,0.48447103876622,1.7443840496616698,0.2813192606739283,4721,,,,,3840958,,
2023-10-26,88,1341.461414217445,4139.742236723593,15.0,15,0.5423923084638049,1.7028618862976166,0.24961780006559742,6889,,,,,4253675,,
